Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Features,Colour,page
Veirdo,Men's Regular Fit T-Shirt,3.8 out of 5 stars,299,https://www.amazon.in/Veirdo-Sleeve-Round-Cotton-T-Shirt/dp/B07VRZ1ZHN/ref=sr_1_56?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-56,263 ratings,"['Care Instructions: Regular hand wash/machine wash, Do not bleach!', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Green,2
AMERICAN CREW,Men's Polo Collar Half Sleeve T-Shirt,3.8 out of 5 stars,599,https://www.amazon.in/AMERICAN-CREW-Applique-White-T-Shirt/dp/B00O102GKW/ref=sr_1_57?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-57,3406 ratings,"['Care Instructions: Machine wash cold, Tumble dry low, Wash Clothes Inside Out With Similar Color.', 'Fit Type: Regular Fit', 'Regular Fit Half Sleeve Polo is made of comfortable, Bio Washed cotton-poly pique fabric, a three-button placket, and ribbed cuffs for a classic look.', 'Fabric Composition - Cotton 60% Poly 40% Blend, Bio Wash Pique Fabric.', 'Pattern - Solid Color Men’s Polo T-Shirt, Rib Collar &amp; Sleeve for Amazing Fit.', 'Classic ""American Crew"" Signature Polo with Logo Embroidery on Chest.', '“Made In India” by Socially Compliant MSME Factory. All Components Used to make this T-Shirt are Proudly ""Made in India"".']",White,2
US Polo Association,Men's Solid Regular Fit Polo,3.9 out of 5 stars,1049,https://www.amazon.in/US-Polo-Association-Regular-USTS5786_Trekking/dp/B077Y715N5/ref=sr_1_58?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-58,1111 ratings,"['Care Instructions: Hand wash cold', 'Fit Type: regular fit', '100% Cotton', 'Half sleeve', 'Hand wash cold', 'Plus size available from size XXL onwards', 'There might be minor color variation between actual product and image shown on screen due to lighting on the photography']",Trekking Green,2
BULLMER,Mens Halfsleeve Round Neck Printed Cotton Tshirt - Combo Tshirt - Pack of 3,4.0 out of 5 stars,698,https://www.amazon.in/BULLMER-Halfsleeve-Printed-Cotton-Tshirt/dp/B0892S19S2/ref=sr_1_59?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-59,27 ratings,"['Fit Type: Slim Fit', 'Premium quality printed cotton tshirt', 'cotton rich tshirt exclusively for casual occasions', 'The unique concept print gives a stylish outlook']",Multicolored,2
Max,Men's T-Shirt,3.8 out of 5 stars,359,https://www.amazon.in/Max-Mens-Solid-T-Shirt-EGTSP20017KTBLUSH_Blush/dp/B082P4CGD8/ref=sr_1_60?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-60,7 ratings,"['Care Instructions: machine wash', 'Fit Type: slim fit', 'Color name: Red', 'Material: Cotton', 'Pattern: Solid', 'Half Sleeve', 'Machine Wash']",Blush,2
US Polo Association,Men's Solid Regular Fit T-Shirt,3.8 out of 5 stars,499,https://www.amazon.in/U-S-Polo-Assn-Regular-I633-195-PL_Navy_Medium/dp/B0793HPJTG/ref=sr_1_61?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-61,877 ratings,"['Care Instructions: Machine wash cold', 'Fit Type: regular fit', '100% Cotton', 'Regular fit', 'Solid', 'Round neck', 'Half sleeve', 'Authentic USPA logo contrast embroidery', 'Regular comfort fit', 'Machine wash cold']",Navy,2
LEWEL,"Men's Full Sleeve Hooded T-Shirt (Black, White, Grey)",3.7 out of 5 stars,459,https://www.amazon.in/LEWEL-Stylish-Trendy-Hooded-T-Shirt/dp/B07HMS1PWF/ref=sr_1_62?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-62,1040 ratings,"['Fit Type: Regular Fit', 'SIZE GUIDE: SMALL (S)(37), MEDIUM (M)(39), LARGE (L)(41), X-LARGE (XL)(43)', 'FABRIC: Natural Premium 100% Cotton that is what makes our t-shirt so good. Soft and light on your skin that it breathes so well.', ""CRAFTING: We craft every t-shirt in-house, under our watchful eyes. The stitches are seamed in a way that it will contour your physique and ensure it accentuates your style quotient. Made to last long doesn't have to look rugged, we have ensured a smooth finish overall that will ensure you a great experience."", ""COLOR: No harmful chemicals are used in manufacturing our dyes. We ensure that our colors don't run off and are tested rigorously. Getting it done from India's top quality dyeing unit, our colors look good and stay the same for a long time."", 'DESIGN: When you wish to move away from the classic, we have a wide range of designs that are in style, for the seasons to come. We abide by what we believe in, our products are known for its quality, durability, styling. unique representation and lot more.']",,2
wear your mind,Men's Printed Regular fit T-Shirt,1.0 out of 5 stars,329,https://www.amazon.in/wear-your-mind-Multi-Coloured-CST200_XL/dp/B01HTCGBKO/ref=sr_1_63?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-63,1 rating,"['Color: India; material: India', 'Composition: single; pattern:', 'Neck style: machine wash; sleeve type: 1', 'Care Instruction:. Dry inside out', 'Package n:']",,2
Kuchipoo,Baby Boys' & Baby Girls' T-Shirt (Pack of 5),4.3 out of 5 stars,539.1,https://www.amazon.in/Kuchipoo-Cotton-T-Shirt-Multicolour-Months/dp/B07PSHRTTZ/ref=sr_1_65?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-65,183 ratings,"['Care Instructions: Regular Machine Wash', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",,2
Fenoix,Men's Cotton T-Shirt Hooded Dark Blue,3.7 out of 5 stars,399,https://www.amazon.in/Fenoix-Cotton-T-Shirt-Peacock-Small-Peacock/dp/B07XLQQNJR/ref=sr_1_66?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-66,648 ratings,"['Fit Type: Regular Fit', 'Fit Type: Regular Fit', 'Material type:100% cotton', 'Full sleeve t-shirt and comfort feel', 'Light weight fabric sweeps sweat away from your skin and helps regulate body temperature', 'Classic fit with comfort due to breathable cotton fabric']",Peacock,2
Red Tape,Men's Solid Regular Fit T-Shirt,3.8 out of 5 stars,329,https://www.amazon.in/Red-Tape-Regular-T-Shirt-RPH7135_White_Medium/dp/B07M83NHD8/ref=sr_1_67?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-67,49 ratings,"['Care Instructions: machine wash', 'Fit Type: Regular Fit', 'Color name: White', '100% Cotton', 'Half sleeve', 'Round neck', 'Pattern: Solid', 'Machine wash']",White,2
Ariel,"Boys' Tshirt Pack of 3 Cotton, Regular Fit, Multicolour",4.0 out of 5 stars,599,https://www.amazon.in/Ariel-Tshirt-Cotton-Regular-Multicolour/dp/B089S6VP1W/ref=sr_1_68?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-68,28 ratings,"['Care Instructions: Normal wash or machine wash. Do not Bleach.', 'Fit Type: Regular Fit', '✔ Made of 100% pure cotton, comfortable for all seasons', '✔ Bright Colors, Bold graphics, Tag free Crew neck tees', '✔ Trusted ARIEL quality, exclusive on Amazon', '✔ Half Sleeves, Regular fit', '✔ Design will be same as shown in the image']",Multi 1,2
Van Heusen Athleisure,Men's Solid Regular Fit Polo,3.9 out of 5 stars,999,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A07928461ZKR60ZK1Y5UB&url=%2FVan-Heusen-Athleisure-60033_Deep-Sea_Medium%2Fdp%2FB07R8VB4TL%2Fref%3Dsr_1_69_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-69-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_mtf,52 ratings,"['Care Instructions: machine wash', 'Fit Type: Regular Fit', 'Disclaimer: Product comes in assorted prints. Actual colours and prints might vary from the image shown here', '80% Cotton 20% Polyester', 'Pattern: Solid', 'Machine wash']",Deep Sea,2
WEXFORD,Men's Regular Fit Polos,3.8 out of 5 stars,479,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A0260690ZTA3F632XZXT&url=%2FWEXFORD-Sleeve-Printed-Casual-T-Shirt%2Fdp%2FB07JN6XGSF%2Fref%3Dsr_1_70_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-70-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_mtf,17 ratings,"['Care Instructions: Machine washes in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low Iron. Don not tumble dry Machine dry not recommended', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Polo', 'Neck Style: Polo', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",White,2
LEVIZO,Men's Regular Fit Polos,3.8 out of 5 stars,177,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A02456143850AFIJONU4T&url=%2FLEVIZO-Sleeves-Collar-Cotton-T-Shirts%2Fdp%2FB07QTZ3LW8%2Fref%3Dsr_1_71_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-71-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_mtf,61 ratings,"['Care Instructions: Do Not Bleach', 'Fit Type: Regular Fit', 'Fabric: 60% Cotton; 40% Polyester', 'Neck Style: Polo', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",Grey,2
WEXFORD,Men's Regular Fit Polos,4.4 out of 5 stars,482,https://www.amazon.in/gp/slredirect/picassoRedirect.html/ref=pa_sp_mtf_aps_sr_pg2_1?ie=UTF8&adId=A025409421P3KJVY281L&url=%2FWEXFORD-Mens-Sleeve-Casual-T-Shirt%2Fdp%2FB01HTP5JWW%2Fref%3Dsr_1_72_sspa%3Fdchild%3D1%26keywords%3Dt-shirt%26qid%3D1594056503%26sr%3D8-72-spons%26psc%3D1&qualifier=1594464889&id=2774003450306514&widgetName=sp_mtf,19 ratings,"['Fit Type: Regular', 'Fabric: Cotton', 'Neck Style: Turtle Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",,2
Scott International,Men's Basic Cotton Round Neck Half Sleeve Solid T-Shirts - Pack of 3,3.4 out of 5 stars,499,https://www.amazon.in/Scott-International-Cotton-Sleeve-T-shirts/dp/B06X6FZ3NK/ref=sr_1_73?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-73,1754 ratings,"['Care Instructions: Do Not Bleach. Mild Wash. Wash with Similar colours', 'Fit Type: Regular Fit', 'Colour : Black, White, Grey, Material : 100% Combed Cotton', 'Sleeve Type: Half, Fit Type: Regular Fit. Light weight combed cotton fabric for Superior Feel and Comfort. Fast Colors', 'Value Pack of 3 t-shirts gives Best Value for money', 'Occasion: Classy Casual and Daily Wear. The Model in the image is wearing a ""Medium"" Size t-shirt. Please refer to the ""Size Chart"" to select your Size', 'Wash Care instructions: Do not bleach. Dry in shade. Wash with similar colors. Machine wash cold']",,2
Fashitude,Men's Slim Fit T-Shirt,3.7 out of 5 stars,,https://www.amazon.in/Fashitude-Mandarin-Collar-Sleeve-T-Shirt/dp/B07Q2C7VNZ/ref=sr_1_74?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-74,828 ratings,"['Fit Type: Slim Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Collared', 'Pattern: Tie-Dye', 'Sleeve Type: Full Sleeve']",Maroon,2
Freely,Poly Cotton Polo Collar & Plain Comfort Fit T-Shirt for Mens - Pack of 3,3.5 out of 5 stars,679,https://www.amazon.in/Freely-Cotton-Collar-Comfort-T-Shirt/dp/B07S835TZD/ref=sr_1_75?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-75,9 ratings,"['Care Instructions: Do not bleach. Dry in shade. Wash with similar colors. Machine wash/soft hand wash.plz dont use brush during wash.', 'Fit Type: Regular Fit', 'HALF SLEEVES: These sleeves are the best to wear during the hot summers.', 'Breathable Fabric Classic Fit / Comfortable to Wear.', 'Pattern: Solid, No Logo, No Pockets, Fit: Regular Short Sleeves, 2 Button Placket', 'Classy Formal and Casual wear.']",Maroon,2
WEXFORD,Men's Regular Fit Polos,3.6 out of 5 stars,479,https://www.amazon.in/Wexford-Cotton-T-Shirt-WEX-WFE010B-Large-Large/dp/B01CTVCGAY/ref=sr_1_76?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-76,350 ratings,"['Care Instructions: Do not bleach', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Polo', 'Sleeve Type: Half Sleeve']",Carrot Red,2
Goodway,Boys' T-Shirt (Pack of 3),4.1 out of 5 stars,587,https://www.amazon.in/Goodway-Regular-T-Shirt-JB3PCKFSLVCOL-MND-3-11-12-Yrs_Multicoloured_/dp/B01HMLD4GQ/ref=sr_1_78?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-78,205 ratings,"['Made in India Most Loved Fabric That Suits for Indian Weather Conditions', 'Material : 100% Super Combed Cotton ,Biowashed Fabric - 170-180 Gsm', 'Occation: Active Wear, Go to park/beach/hiking suitable for homewear,daily wear, Sports Wear', 'Features : Round Neck , Full Sleeve 3 Different Colour and Theme Printed Tshirt comes in Various themes with colorfull Prints', 'Package Included: Pack of 3 Tshirt']",,2
Kiddeo,Boys' T-Shirt (Pack of 5),4.1 out of 5 stars,739,https://www.amazon.in/Kiddeo-Cotton-Sleeves-T-Shirts-Multicolour/dp/B078S4PG8D/ref=sr_1_79?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-79,324 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",,2
PS PILOT,Polo Style Dry Fit Collar Neck Plain Three Color Combination T-Shirt Black T-Blue White Half Sleeve Polo T Shirt for Men,3.1 out of 5 stars,549,https://www.amazon.in/PS-PILOT-Collar-Combination-T-Shirt/dp/B084ZN6HS6/ref=sr_1_80?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-80,14 ratings,"['Care Instructions: Machine-wash', 'Fit Type: Regular Fit', 'Fit Type: Regular Fit .Care Guide: Machine wash and Wash the Light Colour T-Shirt Separately with Mild Detergent', 'NOTE:-Please follow the size chart given in Image.', 'Colour and Fabric: Solid colour Soft and Comfort plush fabric which is unique mingle synthetic and dryfit Its Dry fit fabric is soft, breathable and lightweight.', 'Quick-dry fabric with superior breathability helps keep you cool and dry.', 'Ideal for a day of biking, hiking,running and any other of your favorite sports or daily wear.']",,2
The Cotton Company,Men's Regular Fit T-Shirt (Pack of 3),3.8 out of 5 stars,649,https://www.amazon.in/Cotton-Company-Sport-T-Shirts-Medium/dp/B07J45HPQH/ref=sr_1_81?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-81,151 ratings,"['Care Instructions: Do not bleach. Dry in shade. Wash with similar colors. Machine wash cold', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']",,2
KGB,Boys' T-Shirt (Pack of 5),4.1 out of 5 stars,650,https://www.amazon.in/KGB-Multicolored-Cotton-Shirts-Multicolor11/dp/B085YH2JP7/ref=sr_1_82?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-82,651 ratings,"['Fit Type: Regular Fit', '100% Cotton. Fashionable Prints', 'Print images subject to change', 'Actual Colour may slightly vary from the images due to computer colour limitations']",Multicolor11,2
London Hills,Men's Regular Fit T-Shirt (Pack of 4),3.9 out of 5 stars,999,https://www.amazon.in/London-Hills-Solid-Sleeve-T-Shirts/dp/B07FLT438N/ref=sr_1_83?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-83,543 ratings,"['Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Style: Round Neck', 'Pattern: Striped', 'Sleeve Type: Half Sleeve']","Maroon,Dark Green,Dark Blue,Grey",2
EYEBOGLER,Men's Striped Regular Fit T-Shirt,3.8 out of 5 stars,299,https://www.amazon.in/Seven-Rocks-Striped-MTSNB_Navy-Blue_Medium/dp/B06Y5S4NYB/ref=sr_1_84?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-84,300 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Round neck tshirt with stripes', 'Soft flow dyed 100% combed cotton fabric', 'Fabric GSM is 190', 'Regular fit']",Blue,2
Hypknot,Boys' T-Shirt,3.7 out of 5 stars,699,https://www.amazon.in/Hypknot-Cotton-T-Shirt-HKYellow01Black01Carrot01-13-14-Multi-Coloured/dp/B07H34PP8X/ref=sr_1_85?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-85,36 ratings,"['Care Instructions: Wash like colors, machine wash, do not iron on print (Iron Reverse), dry in shade', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid']",,2
Levi's,Men’s Ultra-Soft Cotton Classic Round Neck T-Shirt,4.2 out of 5 stars,469,https://www.amazon.in/Levis-Plain-Regular-T-Shirt-PR679313_Black/dp/B07XK9H5KF/ref=sr_1_86?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-86,6 ratings,"['Care Instructions: Wash cold and dark colors separately. Do not iron, dry clean or bleach', 'Fit Type: regular fit', 'Style Code: #025-TSHIRT made from a cotton-rich fabric for great fit and long-lasting softness', 'Classic round neckline', 'Shoulder to neckline stitches prevent bagginess and provide a great fit', 'No itchy tags for a smooth experience', 'Sold by licensed Levi’s manufacturer. 100% authenticity guaranteed']",Black,2
Campus Sutra,Men's Regular Fit Jersey,4.1 out of 5 stars,549,https://www.amazon.in/Campus-Sutra-Black-Polyester-Jersey/dp/B07BFCLX2S/ref=sr_1_87?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-87,371 ratings,"['Care Instructions: Machine wash', 'Fit Type: slim fit', 'Material: Polyester', 'Color: Black &amp; Grey', 'Neck Type: Button Front; Sleeve Type: Half Sleeve', 'Package Contents: 1 T-Shirt', 'Occasion: Casual; Other Features: Ultra Fresh Jersey']",Black Grey,2
EYEBOGLER,Regular Men's Fit Designer T-Shirt,3.6 out of 5 stars,499,https://www.amazon.in/EYEBOGLER-Regular-T-Shirt-S-T91-KMWM-Melange-Wine/dp/B07RS3VG9R/ref=sr_1_88?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-88,594 ratings,"['Care Instructions: Machine wash', 'Fit Type: Regular Fit', 'Soft flow dyed 60:40% Cotton Blend', 'Fabric GSM is 213']",Khaki Melange-Wine Melange,2
Mubeen Saudagar,Honey Bunny As Super Team X,,,https://www.amazon.in/gp/video/ssoredirect/?ru=https%3A%2F%2Fapp.primevideo.com%2Fdetail%3Fgti%3Damzn1.dv.gti.f4b574b3-65be-e885-ad25-b196a2f4ebc1%26ref_%3Ddvm_src_ret_in_xx_s&page-type-id=B07SHRHPKR&ref=sr_1_89&keywords=t-shirt&qid=1594056503&sr=8-89,0,,2,
WEXFORD,Men's Regular Fit Polos,3.8 out of 5 stars,479,https://www.amazon.in/WEXFORD-Mens-Sleeve-Cotton-Tshirt/dp/B07W94NVN3/ref=sr_1_90?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-90,778 ratings,"['Care Instructions: Machine wash in cold water. Do not bleach. Do not wring or twist. Dry in shade. Warm low iron. Machine dry not recommended.', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Neck Style: Polo', 'Pattern: Solid', 'Sleeve Type: Half Sleeve']",Red/Grey/Navy,2
ABITO,t Shirts for Boys Pack of 4,4.1 out of 5 stars,487.5,https://www.amazon.in/ABITO-Cotton-Shirts-Maroon-Years-Chest/dp/B07MCQRTCC/ref=sr_1_91?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-91,172 ratings,"['Fit Type: Regular Fit', 'Chest of tee 24""', 'Pack of 4 tees', 'Back plain for all tees', 'Soft durable cotton', 'Ecru|Lemon|Navy|Maroon']",Ecru Lemon Navy Maroon,2
Kuchipoo,Boys' & Girls' T-Shirt (Pack of 5),4.3 out of 5 stars,719.1,https://www.amazon.in/Kuchipoo-Unisex-T-Shirt-kuc-tshrt-105-Multicolour/dp/B07869PPN4/ref=sr_1_92?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-92,858 ratings,"['Care Instructions: Wash dark colors separately. Do not bleach, and line dry in shade; medium to mild iron', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Full Sleeve']",12 Months-24 Months,2
AWG - All Weather Gear,Men's Regular fit T-Shirt (Pack of 3),3.4 out of 5 stars,499,https://www.amazon.in/AWG-Weather-Regular-T-Shirt-AWGDFT-BL-SBU-DGR-L_Multicolour_Large/dp/B07PCQ7H28/ref=sr_1_93?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-93,459 ratings,"['Care Instructions: Machine wash', 'Fit Type: regular fit', 'Colour: Multicolour, Material: light weight dry fit Polyester', 'Sleeve type: half, fit type: regular, t-shirts for M stylish, t-shirts for M half sleeve, gym t-shirts for Men, sports t-shirts for Men, sports wear for men for gym, round neck t-shirts for Men, dry fit t-shirts for Men', 'Closure Type: NA. Solid round necks, vibrant colours. Sweat absorbent, breathable fabric. Special neck tape for extra comfort. Dry fit fabric provides comfort during high temperatures and humidity. Pack of 4 t-shirts. Polyester t shirts for Men, t-shirt combo for men, summer t-shirts for Men, gym wear for men', 'How to select your correct size: take any round neck t-shirt that is available with you and fits you perfectly. 2 major parameters of selecting size are 1. Chest: measure around the fullest part, place the tape close under the arms and make s the tape is flat across the back. 2. Front length: measure from the highest point of the shoulder to the desired hemline as shown in the image. These both details will give you an idea of what size round neck t-shirt you should consider for buying', 'Occasion: Casual and ideal sports wear. Very much suitable for jogging, running, gym workout and other sports and adventures. The model in the image is wearing a ""Medium"" Size round neck t-shirt. Please refer to the ""Size Chart"" To select your Size. Care Instructions: do not bleach. Dry in shade. Wash with similar colors. Machine wash', 'Ultra light weight Polyester fabric', 'Faster sweat evaporation. Vibrant colours', 'Wide range of colours and sizes', 'Ideal sports wear and gym wear']",,2
US Polo Association,Men's Solid Regular Fit Polo,4.1 out of 5 stars,979,https://www.amazon.in/US-Polo-Association-Regular-USTS5776_Tropical/dp/B077Y79RDQ/ref=sr_1_94?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-94,661 ratings,"['Care Instructions: Hand wash cold', 'Fit Type: regular fit', '100% Cotton', 'Half sleeve', 'Hand wash cold', 'Plus size available from size XXL onwards']",Tropical Green,2
Kuchipoo,Boys Polo Neck Collar Kids T-Shirts,3.6 out of 5 stars,449.1,https://www.amazon.in/Kuchipoo-Collar-T-Shirts-Multi-Coloured-Years/dp/B07CWML1YZ/ref=sr_1_95?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-95,295 ratings,"['Care Instructions: Normal Machine Wash', 'Fit Type: Regular Fit', 'Material: Cotton', 'Color: Multi-Coloured', 'Neck Style: Polo', 'Length: Mini; Type of Sleeves: Short Sleeve', 'Occasion Type: Casual']",,2
Kuchipoo,Baby Boys' T-Shirt,4.3 out of 5 stars,494.1,https://www.amazon.in/Kuchipoo-Unisex-Sleeveless-T-Shirts-Multi-Coloured/dp/B07DL99QCQ/ref=sr_1_96?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-96,240 ratings,"['Care Instructions: Machine wash, mild iron and wash dark colors separately', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Sleeveless']",,2
Fareto,Baby Mom & Dad Quotes Combo of 5 Full Sleeves Printed T-Shirts/Tees/Daily Wear Tees,3.9 out of 5 stars,699,https://www.amazon.in/Fareto%C2%AE-Quotes-Sleeves-Printed-T-Shirts/dp/B07FMBNXH1/ref=sr_1_97?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-97,854 ratings,"['Material: High Quality Inriched Hosiery Cotton, Soft Comfortable And Skin Friendly', 'Pack Contains: 5 Mom &amp; Dad Theme Tees, Colors May Sightly Vary', ""Add This Soft Cotton Tees To Your Baby's Wardrobe Today, Trendy Tees Come With Skin Friendly Fabric Which Have Theme Of Mom &amp; Dad"", 'Benefits: From Direct Factory To Your Door Step, Click Pictures Of Your Cute Babies And let Them Share With This Trendy Tees']",Multicolor,2
Elk,Baby Boys' & Baby Girls' T-Shirt (Pack of 6),4.1 out of 5 stars,599,https://www.amazon.in/Elk-Girls-T-Shirt-SB71-INF-HS-Combo-06_Assorted_9-12-Month/dp/B081F7NMLF/ref=sr_1_98?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-98,23 ratings,"['Care Instructions: Wash with Like Colors', 'Fit Type: Regular Fit', 'Fabric: 100% Cotton', 'Neck Style: Button Front', 'Sleeve Type: Full Sleeve']",,2
Kuchipoo,Girls' T-Shirt (Pack of 5),4.1 out of 5 stars,584.1,https://www.amazon.in/Kuchipoo-Girls-Cotton-Regular-T-Shirt/dp/B07XF7H437/ref=sr_1_99?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-99,101 ratings,"['Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Pattern: Solid', 'Sleeve Type: Cap Sleeve']",,2
Amazon Brand - Symbol,Women's Plain Polo (Pack of 2),3.8 out of 5 stars,528,https://www.amazon.in/Amazon-Brand-Regular-POLO-PO2-COMBO11-Purple-Turquoise-M/dp/B07CT5182H/ref=sr_1_100?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-100,310 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Material - 97% Cotton and 3% Spandex', 'Fit Type - Regular fit; Half sleeve Polo T-Shirt', 'Pattern - Solid; Combo Pack of 2 Polo T-Shirts for Women', 'Machine wash cold, wash dark colors separately, do not bleach, tumble dry low, warm iron']",Purple and Turquoise,2
Broadstar,Women's T-Shirt (Pack of 2),3.7 out of 5 stars,649,https://www.amazon.in/Broadstar-Women-Cotton-Mstrd-T-Shirt/dp/B07Q5M3G3L/ref=sr_1_101?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-101,345 ratings,"['Care Instructions: Do Not Bleach', 'Fit Type: Regular Fit', 'Fabric: Cotton', 'Style: Regular', 'Neck Style: Round Neck', 'Sleeve Type: Half Sleeve']","MSTRD, Red",2
Levi's,Men's Regular fit T-Shirt,3.9 out of 5 stars,669,https://www.amazon.in/Levis-Printed-Regular-T-Shirt-81796-0000_Black_L/dp/B07SJ9263V/ref=sr_1_102?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-102,6 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: black', '100% Cotton', 'Half sleeve', 'Round neck', 'Machine wash']",,2
Max,Girl's Regular fit T-Shirt (Pack of 5),4.5 out of 5 stars,594,https://www.amazon.in/Max-Girls-Regular-T-Shirt-S20CBTAMZ2MULTI_Multi/dp/B083FZ6QBX/ref=sr_1_103?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-103,375 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color Name: Multicolour', 'Material: Cotton', 'Half sleeve', 'Machine wash']",MULTI 2,2
Levi's,Men's Regular fit T-Shirt,4.3 out of 5 stars,489,https://www.amazon.in/Levis-Plain-Regular-T-Shirt-17076-0043_red_M/dp/B07SG74ZQB/ref=sr_1_104?dchild=1&keywords=t-shirt&qid=1594056503&sr=8-104,11 ratings,"['Care Instructions: machine wash', 'Fit Type: regular fit', 'Color: Red', 'Material: Cotton', 'Regular fit', 'Half sleeve', 'Pattern: Plain', 'Machine wash']",,2
