Brand Name,Shirt Name,Rating,Price,link,No. of ratings,Colour,Sleeve,Neck,Material,Fit Type,PG
Shein,SHEIN Men Zebra Striped Flocked Mesh Top,4.0,750,https://www.shein.in/Men-Zebra-Striped-Flocked-Mesh-Top-p-1095391-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,38,Black,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men Tribal Print Tee,4.083333333333334,753,https://www.shein.in/Men-Tribal-Print-Tee-p-961604-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,98,Multicolor,Short Sleeve,Round Neck,"42% Cotton, 58% Polyester",Regular Fit,Shein
Shein,Men Raglan Sleeve Drawstring Hooded Tee,3.833333333333333,965,https://www.shein.in/Men-Raglan-Sleeve-Drawstring-Hooded-Tee-p-693777-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,119,Navy Blue,Short Sleeve,Hooded,100% Polyester,Regular Fit,Shein
Shein,SHEIN Men Letter Graphic Colorblock Tee,4.0,740,https://www.shein.in/Men-Letter-Graphic-Colorblock-Tee-p-1166632-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,45,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Tribal Panel Pocket Patched Tee,4.083333333333334,644,https://www.shein.in/Men-Tribal-Panel-Pocket-Patched-Tee-p-996303-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,135,Multicolor,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men Letter And Fish Graphic Round Neck Tee,4.0,811,https://www.shein.in/Men-Letter-And-Fish-Graphic-Round-Neck-Tee-p-781597-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,324,Black,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,SHEIN Men Pocket Patched Striped Tee,3.916666666666667,545,https://www.shein.in/Men-Pocket-Patched-Striped-Tee-p-1026327-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,992,Black and White,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Drop Shoulder Solid Tee,3.916666666666667,593,https://www.shein.in/Men-Drop-Shoulder-Solid-Tee-p-1035735-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1006,White,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Letter Graphic Striped Tee,4.0,661,https://www.shein.in/Men-Letter-Graphic-Striped-Tee-p-1068502-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1046,Multicolor,Short Sleeve,Round Neck,"92% Polyester, 8% Spandex",Regular Fit,Shein
Shein,SHEIN Men Slogan Graphic Tee,4.083333333333334,684,https://www.shein.in/Men-Slogan-Graphic-Tee-p-1050894-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,623,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Rainbow Patched Striped Tee,4.0,735,https://www.shein.in/Men-Rainbow-Patched-Striped-Tee-p-1063088-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,83,Multicolor,Short Sleeve,Round Neck,"92% Polyester, 8% Spandex",Regular Fit,Shein
Shein,SHEIN Men Graphic Print Tee,4.0,699,https://www.shein.in/Men-Graphic-Print-Tee-p-1053876-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1450,Black,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Floral Raglan Sleeve Tee,4.083333333333334,598,https://www.shein.in/Men-Floral-Raglan-Sleeve-Tee-p-1056179-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1268,White,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men Letter Graphic Tee,3.833333333333333,787,https://www.shein.in/Men-Letter-Graphic-Tee-p-921662-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,31,White,Short Sleeve,Round Neck,"40% Cotton, 60% Polyester",Regular Fit,Shein
Shein,SHEIN Men Two Tone Embroidery Detail Tee,4.083333333333334,852,https://www.shein.in/Men-Two-Tone-Embroidery-Detail-Tee-p-974393-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,2097,Maroon,Short Sleeve,Round Neck,"95.2% Polyester, 4.8% Spandex",Regular Fit,Shein
Shein,Men Tie Dye Short Sleeve Tee,4.0,905,https://www.shein.in/Men-Tie-Dye-Short-Sleeve-Tee-p-1010108-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,215,Black and White,Short Sleeve,Round Neck,"65% Cotton, 35% Polyester",Regular Fit,Shein
Shein,SHEIN Men Floral Print Tee,4.083333333333334,624,https://www.shein.in/Men-Floral-Print-Tee-p-1022477-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,240,White,Short Sleeve,Round Neck,"92% Polyester, 8% Spandex",Regular Fit,Shein
Shein,SHEIN Men Striped Tape Side Tee,4.083333333333334,716,https://www.shein.in/Men-Striped-Tape-Side-Tee-p-1058030-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,955,"Purple, Pastel",Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Striped Tape Side Tee,4.083333333333334,740,https://www.shein.in/Men-Striped-Tape-Side-Tee-p-658126-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1722,Beige,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Feather Print Tee,4.083333333333334,694,https://www.shein.in/Men-Feather-Print-Tee-p-758040-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1206,Black,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men Rose Print Round Neck Tee,4.0,680,https://www.shein.in/Men-Rose-Print-Round-Neck-Tee-p-803271-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,423,Black,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,Men Scenery Print Short Sleeve Tee,4.0,703,https://www.shein.in/Men-Scenery-Print-Short-Sleeve-Tee-p-808528-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,331,Black,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,Men Contrast Sleeve Ringer Tee,3.916666666666667,763,https://www.shein.in/Men-Contrast-Sleeve-Ringer-Tee-p-801289-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,35,White,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Moon & Figure Graphic Tee,3.916666666666667,740,https://www.shein.in/Men-Moon-Figure-Graphic-Tee-p-957509-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,225,White,Short Sleeve,Round Neck,"85% Cotton, 15% Polyester",Regular Fit,Shein
Shein,SHEIN Men Floral and Snake Print Tee,4.0,999,https://www.shein.in/Men-Floral-and-Snake-Print-Tee-p-735689-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,57,White,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Cut-and-sew Short Sleeve Tee,4.0,897,https://www.shein.in/Men-Cut-and-sew-Short-Sleeve-Tee-p-730963-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,601,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Abstract Figure Print Tee,4.083333333333334,755,https://www.shein.in/Men-Abstract-Figure-Print-Tee-p-721708-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,137,Multicolor,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Flap Pocket Patched Tee,4.0,999,https://www.shein.in/Men-Flap-Pocket-Patched-Tee-p-710787-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,28,White,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Solid Tee 2pcs,3.916666666666667,975,https://www.shein.in/Men-Solid-Tee-2pcs-p-729198-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,562,Black and White,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
Shein,Men Tiger 3D Print Tee,4.083333333333334,867,https://www.shein.in/Men-Tiger-3D-Print-Tee-p-696901-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,116,Black and White,Short Sleeve,Round Neck,"98% Polyester, 2% Spandex",Regular Fit,Shein
Shein,SHEIN Men Letter and Striped Tee,4.083333333333334,625,https://www.shein.in/Men-Letter-and-Striped-Tee-p-787207-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,506,Black,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men 3D Animal & Geometric Print Tee,4.0,834,https://www.shein.in/Men-3D-Animal-Geometric-Print-Tee-p-693770-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1591,Multicolor,Short Sleeve,Round Neck,"98% Polyester, 2% Spandex",Regular Fit,Shein
Shein,SHEIN Men Smile Print Hooded Tee,4.083333333333334,770,https://www.shein.in/Men-Smile-Print-Hooded-Tee-p-727301-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1362,White,Short Sleeve,Hooded,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Pocket Front Stripe Tee,3.916666666666667,719,https://www.shein.in/Men-Pocket-Front-Stripe-Tee-p-743442-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,34,White,Short Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,SHEIN Men Colorblock Short Sleeve Tee,4.0,999,https://www.shein.in/Men-Colorblock-Short-Sleeve-Tee-p-737766-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,16,Multicolor,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,Men Contrast Raglan Sleeve Baseball Tee,3.916666666666667,806,https://www.shein.in/Men-Contrast-Raglan-Sleeve-Baseball-Tee-p-729092-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,245,Black and White,Short Sleeve,Round Neck,100% Polyester,Regular Fit,Shein
Shein,SHEIN Men Plaid Print Tee,4.0,999,https://www.shein.in/Men-Plaid-Print-Tee-p-733201-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,146,Multicolor,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Slogan Print Tee,4.0,897,https://www.shein.in/Men-Slogan-Print-Tee-p-716115-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,173,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Contrast Raglan Sleeve Hooded Tee,4.0,828,https://www.shein.in/Men-Contrast-Raglan-Sleeve-Hooded-Tee-p-722645-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,119,Yellow,Short Sleeve,Hooded,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Neon Lime Tee,4.083333333333334,966,https://www.shein.in/Men-Neon-Lime-Tee-p-719222-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,51,"Green, Bright",Short Sleeve,Round Neck,"94% Cotton, 6% Spandex",Regular Fit,Shein
Shein,SHEIN Men Color Block Tee,4.083333333333334,999,https://www.shein.in/Men-Color-Block-Tee-p-713219-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,168,Navy Blue,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Color Block Tee,4.0,897,https://www.shein.in/Men-Color-Block-Tee-p-706128-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,209,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Flower Print Ringer Tee,4.0,999,https://www.shein.in/Men-Flower-Print-Ringer-Tee-p-695369-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,133,Multicolor,Short Sleeve,Round Neck,"94% Polyester, 6% Spandex",Regular Fit,Shein
Shein,SHEIN Men Figure & Letter Print Tee,4.0,999,https://www.shein.in/Men-Figure-Letter-Print-Tee-p-689446-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1239,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Drop Shoulder Tie Dye Tee,3.833333333333333,999,https://www.shein.in/Men-Drop-Shoulder-Tie-Dye-Tee-p-688619-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,90,Beige,Short Sleeve,Round Neck,"95% Polyester, 5% Spandex",Regular Fit,Shein
Shein,Men 3D Galaxy Print Tee,4.0,867,https://www.shein.in/Men-3D-Galaxy-Print-Tee-p-690040-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,1550,Multicolor,Short Sleeve,Round Neck,"98% Polyester, 2% Spandex",Regular Fit,Shein
Shein,Men 3D Print Tee,3.916666666666667,999,https://www.shein.in/Men-3D-Print-Tee-p-462083-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,131,Multicolor,Short Sleeve,Round Neck,Polyester,Regular Fit,Shein
Shein,SHEIN Men Short Sleeve Colorblock Tee,4.083333333333334,704,https://www.shein.in/Men-Short-Sleeve-Colorblock-Tee-p-1021407-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,83,Black,Short Sleeve,Round Neck,"95% Cotton, 5% Spandex",Regular Fit,Shein
Shein,SHEIN Men Banana & Letter Graphic Tee,4.083333333333334,821,https://www.shein.in/Men-Banana-Letter-Graphic-Tee-p-1005229-cat-1980.html?scici=Search~~SuggestionCategorySearch~~1~~t%20shirts%20in%20Men-T-Shirts-_-Tanks~~~~0~~0,39,White,Short Sleeve,Round Neck,100% Cotton,Regular Fit,Shein
